Latitude,Longitude,q1,q2,q3,q4,feedback date list,responseList,dateList
52.28273,-1.53471,2.5,2.5,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-26T17:59:28.278Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.; Quiet route  with no public services available",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-26T17:59:28.278Z
52.2844,-1.53153,2.0,2.0,2.0,1.0,2024-02-23T14:33:54.01Z; 2024-02-23T14:33:54.01Z,"Not well lit, round back streets, feels unsafe especially at night; Not well lit, round back streets, feels unsafe especially at night",2024-02-23T14:33:54.01Z; 2024-02-23T14:33:54.01Z
52.28816,-1.53979,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.27607,-1.51742,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.; Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z
52.28236,-1.5312424,4.0,4.0,4.0,2.0,2024-02-17T11:05:16.076Z; 2024-02-17T11:05:16.076Z,"The route was short on a public street, with people around. I felt safe overall - especially as it's the daytime.; The route was short on a public street, with people around. I felt safe overall - especially as it's the daytime.",2024-02-17T11:05:16.076Z; 2024-02-17T11:05:16.076Z
52.28545,-1.53294,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z; 2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z; 2024-02-17T12:41:36.942Z
52.28788,-1.53469,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.28252,-1.55296,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.28471,-1.55646,3.5,3.5,4.0,1.5,2024-02-22T22:42:06.016Z; 2024-02-23T14:40:59.31Z; 2024-02-22T22:42:06.016Z; 2024-02-23T14:40:59.31Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.",2024-02-22T22:42:06.016Z; 2024-02-23T14:40:59.31Z; 2024-02-22T22:42:06.016Z; 2024-02-23T14:40:59.31Z
52.28707,-1.52483,2.0,2.0,2.0,1.0,2024-02-23T14:33:54.01Z; 2024-02-23T14:33:54.01Z,"Not well lit, round back streets, feels unsafe especially at night; Not well lit, round back streets, feels unsafe especially at night",2024-02-23T14:33:54.01Z; 2024-02-23T14:33:54.01Z
52.28768,-1.54006,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28619,-1.56407,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.2888,-1.57006,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z
52.29122,-1.57793,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z
52.28708,-1.53386,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.28959,-1.55337,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z
52.28749,-1.53436,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.28793,-1.53475,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.2762555,-1.5348337,2.0,2.3333333333333335,2.0,1.0,2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z; 2024-02-23T14:22:25.332Z; 2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z; 2024-02-23T14:22:25.332Z,"On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.; I hated the walk alongside the cemetery - was creepy and made me feel unsafe. I would have preferred a route with more people around; On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.; I hated the walk alongside the cemetery - was creepy and made me feel unsafe. I would have preferred a route with more people around",2024-02-18T11:07:37.513Z; 2024-02-23T14:22:25.332Z; 2024-02-18T11:07:37.513Z; 2024-02-23T14:22:25.332Z
52.2876,-1.56522,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z; 2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z; 2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.2854,-1.55777,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.27856,-1.54514,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.28542,-1.5579,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.28245,-1.55269,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.281384,-1.5470501,2.0,2.0,2.0,1.0,2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z,"On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.; On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.",2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z
52.28735,-1.53417,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.286249,-1.533494,2.666666666666667,2.666666666666667,2.875,1.375,2024-02-22T22:45:22.974Z; 2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z; 2024-02-22T22:45:22.974Z; 2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z; 2024-02-25T23:20:07.097Z; 2024-02-25T23:24:40.249Z; 2024-02-26T17:56:47.577Z; 2024-02-26T17:59:01.295Z,"The route was poorly lit and there were lots of drunk people around; There were many public spaces on the route; The route included some isolated streets that were very dark. I felt unsafe especially as I was alone.; The route was poorly lit and there were lots of drunk people around; There were many public spaces on the route; The route included some isolated streets that were very dark. I felt unsafe especially as I was alone.; There was no lighting when walking through the park, I felt very unsafe on this journey. It was isolated; The route had lots of shops on it and was generally quite busy.; Walking through park was pretty; The start of the route felt unsafe but then it got better with more public spaces",2024-02-22T22:45:22.974Z; 2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z; 2024-02-22T22:45:22.974Z; 2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z; 2024-02-25T23:20:07.097Z; 2024-02-25T23:24:40.249Z; 2024-02-26T17:56:47.577Z; 2024-02-26T17:59:01.295Z
52.28038,-1.53972,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.28757,-1.56476,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z
52.28964,-1.57311,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.28332,-1.54408,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.28748,-1.56509,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z
52.28345,-1.53435,2.5,2.5,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-26T17:59:28.278Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.; Quiet route  with no public services available",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-26T17:59:28.278Z
52.2793,-1.52981,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.; Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z
52.28557,-1.53472,2.5,2.5,2.0,1.25,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-25T23:34:29.133Z; 2024-02-25T23:53:37.404Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.; Walking through the park made me feel uneasy as there is no lighting on the paths.; I don't enjoy walking by the park at night - too many drunk people and too dark",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-25T23:34:29.133Z; 2024-02-25T23:53:37.404Z
52.28636,-1.56032,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.2883984,-1.5382739,3.0,3.0,4.0,2.0,2024-02-23T14:51:25.554Z; 2024-02-23T14:51:25.554Z,"Very well-lit route, the greenery was busy with the public during the afternoons.; Very well-lit route, the greenery was busy with the public during the afternoons.",2024-02-23T14:51:25.554Z; 2024-02-23T14:51:25.554Z
52.29004,-1.57979,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z; 2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z; 2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.27619,-1.51641,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.; Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z
52.2899038,-1.579364,3.0,2.0,2.0,1.0,2024-02-22T22:41:33.731Z; 2024-02-22T22:41:33.731Z,Walking near the park at night meant there was little lighting and no access to public spaces.; Walking near the park at night meant there was little lighting and no access to public spaces.,2024-02-22T22:41:33.731Z; 2024-02-22T22:41:33.731Z
52.28766,-1.56437,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z
52.2840609,-1.5351349,2.75,2.25,2.5,1.25,2024-02-22T22:41:33.731Z; 2024-02-22T22:45:22.974Z; 2024-02-22T22:41:33.731Z; 2024-02-22T22:45:22.974Z; 2024-02-25T23:20:07.097Z; 2024-02-25T23:24:40.249Z,"Walking near the park at night meant there was little lighting and no access to public spaces.; The route was poorly lit and there were lots of drunk people around; Walking near the park at night meant there was little lighting and no access to public spaces.; The route was poorly lit and there were lots of drunk people around; There was no lighting when walking through the park, I felt very unsafe on this journey. It was isolated; The route had lots of shops on it and was generally quite busy.",2024-02-22T22:41:33.731Z; 2024-02-22T22:45:22.974Z; 2024-02-22T22:41:33.731Z; 2024-02-22T22:45:22.974Z; 2024-02-25T23:20:07.097Z; 2024-02-25T23:24:40.249Z
52.284,-1.53412,3.125,3.125,2.625,1.5,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-25T23:40:29.48Z; 2024-02-25T23:42:32.264Z; 2024-02-25T23:44:44.35Z; 2024-02-26T17:59:28.278Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.; I felt very safe on the route as it was well-lit.; Exposed to the public, even at night.; Residential area and away from the drunk public.; Quiet route  with no public services available",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-25T23:40:29.48Z; 2024-02-25T23:42:32.264Z; 2024-02-25T23:44:44.35Z; 2024-02-26T17:59:28.278Z
52.28551,-1.5365,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28715,-1.53747,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.2794,-1.54578,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.29031,-1.53654,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z; 2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.; There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z; 2024-02-22T22:15:08.809Z
52.28683,-1.53357,2.0,2.0,2.0,1.5,2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z; 2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z,"The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; There was little lighting when we walked through the park, felt very unsafe.; The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; There was little lighting when we walked through the park, felt very unsafe.",2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z; 2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z
52.28372,-1.53421,2.5,2.5,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-26T17:59:28.278Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.; Quiet route  with no public services available",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z; 2024-02-26T17:59:28.278Z
52.28582,-1.55874,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.29414,-1.53713,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z; 2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.; The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z; 2024-02-22T22:19:36.302Z
52.27959,-1.54576,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.28443,-1.55604,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.28238,-1.54998,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z; 2024-02-22T22:42:06.016Z
52.28592,-1.56422,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.28702,-1.53322,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z; 2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z; 2024-02-17T12:41:36.942Z
52.28574,-1.56431,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.28652,-1.54854,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z
52.28799,-1.53174,3.0,2.5,3.0,2.0,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z; 2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z; 2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z
52.29009,-1.53802,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z; 2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.; The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z; 2024-02-22T22:19:36.302Z
52.28791,-1.5347,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.2901428,-1.5845361,3.0,2.5,2.0,2.0,2024-02-22T22:41:33.731Z; 2024-02-23T15:18:39.203Z; 2024-02-22T22:41:33.731Z; 2024-02-23T15:18:39.203Z,"Walking near the park at night meant there was little lighting and no access to public spaces.; The route was residential, making me feel at ease.; Walking near the park at night meant there was little lighting and no access to public spaces.; The route was residential, making me feel at ease.",2024-02-22T22:41:33.731Z; 2024-02-23T15:18:39.203Z; 2024-02-22T22:41:33.731Z; 2024-02-23T15:18:39.203Z
52.28492,-1.53438,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.; There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z; 2024-02-17T12:43:29.355Z
52.27638,-1.52292,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.; Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z; 2024-02-23T14:21:02.709Z
52.2930159,-1.5370596,3.5,3.5,4.5,2.0,2024-02-22T22:15:29.969Z; 2024-02-22T22:18:23.88Z; 2024-02-22T22:15:29.969Z; 2024-02-22T22:18:23.88Z,"This route was very well-lit, with lots of access to shops if needed. Many people were walking around even though it's dark.; The route had lots of public spaces available so I felt at ease.; This route was very well-lit, with lots of access to shops if needed. Many people were walking around even though it's dark.; The route had lots of public spaces available so I felt at ease.",2024-02-22T22:15:29.969Z; 2024-02-22T22:18:23.88Z; 2024-02-22T22:15:29.969Z; 2024-02-22T22:18:23.88Z
52.28712,-1.53681,3.166666666666667,2.5,2.6666666666666665,1.5,2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z; 2024-02-25T23:25:35.435Z; 2024-02-25T23:27:56.384Z; 2024-02-25T23:34:29.133Z,"The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.; The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.; Walking through the park made me feel uneasy as there is no lighting on the paths.",2024-02-23T14:40:59.31Z; 2024-02-23T14:40:59.31Z; 2024-02-25T23:25:35.435Z; 2024-02-25T23:27:56.384Z; 2024-02-25T23:34:29.133Z
52.28968,-1.55082,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z; 2024-02-23T15:20:43.152Z
52.28855,-1.53626,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z; 2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.; There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z; 2024-02-22T22:15:08.809Z
