Latitude,Longitude,q1,q2,q3,q4,feedback date list,responseList,dateList
52.28509,-1.5357,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28729,-1.53337,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.2856,-1.56199,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.289077,-1.5384772,3.0,3.0,4.0,2.0,2024-02-23T14:51:25.554Z,"Very well-lit route, the greenery was busy with the public during the afternoons.",2024-02-23T14:51:25.554Z
52.28835,-1.56838,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28392,-1.53917,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.2883539,-1.5380516,3.0,3.0,4.0,2.0,2024-02-23T14:51:25.554Z,"Very well-lit route, the greenery was busy with the public during the afternoons.",2024-02-23T14:51:25.554Z
52.2913,-1.57814,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.2853,-1.53665,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28827,-1.53619,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.28712,-1.53468,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28023,-1.54084,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28406,-1.53513,2.0,2.5,2.5,1.0,2024-02-22T22:42:06.016Z; 2024-02-22T22:46:58.42Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:42:06.016Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28972,-1.5501,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.27902,-1.54565,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28486,-1.53346,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.28779,-1.5352,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.28736,-1.53318,3.0,2.5,3.0,2.0,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z
52.28251,-1.55001,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28549,-1.56326,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28633,-1.56024,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.29599,-1.5374,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.28653,-1.56066,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28097,-1.53633,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28991,-1.5792,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.29311,-1.53828,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.27856,-1.54559,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.27856,-1.54535,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.27642,-1.52697,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28726,-1.5356,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28616,-1.54912,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.29012,-1.54394,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28508,-1.53553,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.2812049,-1.5469286,2.0,2.0,2.0,1.0,2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z,"On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.",2024-02-18T11:07:37.513Z
52.28985,-1.54662,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28937,-1.55954,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28909,-1.53767,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.27924,-1.54296,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28705,-1.56206,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.27626,-1.53483,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28742,-1.56498,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28616,-1.54906,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.29125,-1.57803,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28534,-1.53664,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.29302,-1.53706,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.28866,-1.56201,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28732,-1.5474,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28273,-1.53471,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.2844,-1.53153,2.0,2.0,2.0,1.0,2024-02-23T14:33:54.01Z,"Not well lit, round back streets, feels unsafe especially at night",2024-02-23T14:33:54.01Z
52.28816,-1.53979,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.27607,-1.51742,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28236,-1.5312424,4.0,4.0,4.0,2.0,2024-02-17T11:05:16.076Z,"The route was short on a public street, with people around. I felt safe overall - especially as it's the daytime.",2024-02-17T11:05:16.076Z
52.28545,-1.53294,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.28788,-1.53469,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28252,-1.55296,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28471,-1.55646,3.5,3.5,4.0,1.5,2024-02-22T22:42:06.016Z; 2024-02-23T14:40:59.31Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.",2024-02-22T22:42:06.016Z; 2024-02-23T14:40:59.31Z
52.28707,-1.52483,2.0,2.0,2.0,1.0,2024-02-23T14:33:54.01Z,"Not well lit, round back streets, feels unsafe especially at night",2024-02-23T14:33:54.01Z
52.28768,-1.54006,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28619,-1.56407,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.2888,-1.57006,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.29122,-1.57793,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28708,-1.53386,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28959,-1.55337,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28749,-1.53436,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28793,-1.53475,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.2762555,-1.5348337,2.0,2.3333333333333335,2.0,1.0,2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z; 2024-02-23T14:22:25.332Z,"On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.; I hated the walk alongside the cemetery - was creepy and made me feel unsafe. I would have preferred a route with more people around",2024-02-18T11:07:37.513Z; 2024-02-23T14:22:25.332Z
52.2876,-1.56522,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.2854,-1.55777,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.27856,-1.54514,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28542,-1.5579,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28245,-1.55269,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.281384,-1.5470501,2.0,2.0,2.0,1.0,2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z,"On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.",2024-02-18T11:07:37.513Z
52.28735,-1.53417,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.286249,-1.533494,2.3333333333333335,2.3333333333333335,3.0,1.0,2024-02-22T22:45:22.974Z; 2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z,The route was poorly lit and there were lots of drunk people around; There were many public spaces on the route; The route included some isolated streets that were very dark. I felt unsafe especially as I was alone.,2024-02-22T22:45:22.974Z; 2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z
52.28038,-1.53972,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28757,-1.56476,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28964,-1.57311,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28332,-1.54408,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28748,-1.56509,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28345,-1.53435,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.2793,-1.52981,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28557,-1.53472,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28636,-1.56032,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.2883984,-1.5382739,3.0,3.0,4.0,2.0,2024-02-23T14:51:25.554Z,"Very well-lit route, the greenery was busy with the public during the afternoons.",2024-02-23T14:51:25.554Z
52.29004,-1.57979,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.27619,-1.51641,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.2899038,-1.579364,3.0,2.0,2.0,1.0,2024-02-22T22:41:33.731Z,Walking near the park at night meant there was little lighting and no access to public spaces.,2024-02-22T22:41:33.731Z
52.28766,-1.56437,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.2840609,-1.5351349,2.5,2.0,2.5,1.0,2024-02-22T22:41:33.731Z; 2024-02-22T22:45:22.974Z,Walking near the park at night meant there was little lighting and no access to public spaces.; The route was poorly lit and there were lots of drunk people around,2024-02-22T22:41:33.731Z; 2024-02-22T22:45:22.974Z
52.284,-1.53412,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28551,-1.5365,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28715,-1.53747,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.2794,-1.54578,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.29031,-1.53654,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.28683,-1.53357,2.0,2.0,2.0,1.5,2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z,"The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; There was little lighting when we walked through the park, felt very unsafe.",2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z
52.28372,-1.53421,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28582,-1.55874,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.29414,-1.53713,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.27959,-1.54576,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28443,-1.55604,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28238,-1.54998,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28592,-1.56422,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28702,-1.53322,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.28574,-1.56431,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28652,-1.54854,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28799,-1.53174,3.0,2.5,3.0,2.0,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z
52.29009,-1.53802,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.28791,-1.5347,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.2901428,-1.5845361,3.0,2.5,2.0,2.0,2024-02-22T22:41:33.731Z; 2024-02-23T15:18:39.203Z,"Walking near the park at night meant there was little lighting and no access to public spaces.; The route was residential, making me feel at ease.",2024-02-22T22:41:33.731Z; 2024-02-23T15:18:39.203Z
52.28492,-1.53438,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.27638,-1.52292,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.2930159,-1.5370596,3.5,3.5,4.5,2.0,2024-02-22T22:15:29.969Z; 2024-02-22T22:18:23.88Z,"This route was very well-lit, with lots of access to shops if needed. Many people were walking around even though it's dark.; The route had lots of public spaces available so I felt at ease.",2024-02-22T22:15:29.969Z; 2024-02-22T22:18:23.88Z
52.28712,-1.53681,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28968,-1.55082,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28855,-1.53626,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.29095,-1.58167,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.28434,-1.55584,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.29081,-1.58082,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.28248,-1.55001,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28806,-1.54344,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28629,-1.54861,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28275,-1.55349,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.27627,-1.5342,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.2863,-1.53189,2.0,2.0,2.0,1.0,2024-02-23T14:33:54.01Z,"Not well lit, round back streets, feels unsafe especially at night",2024-02-23T14:33:54.01Z
52.28668,-1.53731,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.288495,-1.5306291,3.0,4.0,3.0,1.0,2024-02-17T12:46:14.436Z,The route was busy with the public as there were many shops nearby. I think the parade would have been a safer choice.,2024-02-17T12:46:14.436Z
52.28323,-1.53446,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28579389999999,-1.5332444,4.0,4.0,4.0,2.0,2024-02-22T22:12:14.045Z,"The route was well lit, busy, with lots of public spaces.",2024-02-22T22:12:14.045Z
52.28214,-1.54747,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28655,-1.56064,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
